weekno,품종코드,등급코드,직팜산지코드,총거래량(kg),일평균기온,최고기온,최저기온,평균상대습도,강수량(mm),1시간최고강수량(mm),holiday_flag,holiday_score,grow_score,year,week,week_start,평균단가(원)
2022_07,42,11,1000,5248.0,-3.3461538461538463,8.1,-10.7,52.130769230769225,5.1,0.0,13,0.0,0.0,2022,07,2022-02-14,7915.0
2022_07,42,11,1030,180.0,-3.533333333333333,5.8,-10.7,59.66666666666666,1.2,0.0,6,0.0,0.0,2022,07,2022-02-14,7856.0
2022_07,42,11,1034,8130.0,-2.9272727272727272,9.5,-10.7,61.86666666666667,15.1,0.0,33,0.0,0.0,2022,07,2022-02-14,7694.0
2022_07,42,11,1036,7080.0,-2.04,11.5,-9.0,49.78,0.6000000000000001,0.0,10,0.0,0.0,2022,07,2022-02-14,7464.0
2022_07,42,11,1047,270.0,-3.6875,6.4,-9.7,54.375,2.0,0.0,8,0.0,0.0,2022,07,2022-02-14,8444.0
2022_07,42,11,1049,3960.0,-6.457894736842105,7.3,-14.5,55.86315789473685,1.5,0.0,19,0.0,0.0,2022,07,2022-02-14,7739.0
2022_07,42,11,1069,100.0,-2.8,5.9,-13.2,44.6,0.0,0.0,1,0.0,0.0,2022,07,2022-02-14,8250.0
2022_07,42,11,1070,5000.0,-3.38,8.1,-10.7,51.74,1.7,0.0,5,0.0,0.0,2022,07,2022-02-14,7504.0
2022_07,42,11,1071,6400.0,-4.7,-1.3,-7.7,58.0,0.0,0.0,2,0.0,0.0,2022,07,2022-02-14,7422.0
2022_07,42,11,1078,200.0,-5.1,8.0,-12.0,57.3,2.1,0.0,3,0.0,0.0,2022,07,2022-02-14,8350.0
2022_07,42,11,1086,220.0,-1.1,12.2,-9.2,63.94,1.0,0.0,5,0.0,0.0,2022,07,2022-02-14,7750.0
2022_07,42,11,1093,1940.0,0.5666666666666668,11.0,-5.3,61.2,2.5,0.0,12,0.0,0.0,2022,07,2022-02-14,7690.0
2022_07,42,11,1100,2770.0,0.08,12.9,-7.3,56.07000000000001,0.0,0.0,10,0.0,0.0,2022,07,2022-02-14,7918.0
2022_07,42,11,1112,795.0,-1.75,6.3,-10.3,66.0,0.8999999999999999,0.0,6,0.0,0.0,2022,07,2022-02-14,7899.0
2022_07,42,11,1117,260.0,-2.5,2.9,-6.0,37.3,0.0,0.0,1,0.0,0.0,2022,07,2022-02-14,7277.0
2022_07,42,11,1121,74791.8,0.8800000000000001,14.1,-9.1,38.4525,0.0,0.0,40,0.0,0.0,2022,07,2022-02-14,8027.0
2022_07,42,11,1138,2200.0,-4.3,1.5,-8.4,37.1,0.0,0.0,2,0.0,0.0,2022,07,2022-02-14,7161.0
2022_07,42,11,1141,2584.0,0.49,12.9,-10.6,45.010000000000005,0.0,0.0,20,0.0,0.0,2022,07,2022-02-14,8158.0
2022_07,42,11,1142,1140.0,1.2500000000000002,12.9,-5.6,48.55,0.0,0.0,4,0.0,0.0,2022,07,2022-02-14,7276.0
2022_07,42,11,1144,3080.0,-0.85,4.3,-5.6,42.9,0.0,0.0,4,0.0,0.0,2022,07,2022-02-14,8140.0
2022_07,42,11,1156,10200.0,-2.6666666666666665,12.3,-14.7,48.225,0.0,0.0,12,0.0,0.0,2022,07,2022-02-14,7769.0
2022_07,42,11,1157,24980.0,-1.3210526315789477,12.8,-12.6,47.17894736842105,0.0,0.0,19,0.0,0.0,2022,07,2022-02-14,7682.0
2022_07,42,11,1166,1140.0,-0.975,9.2,-5.3,61.025,1.5,0.0,4,0.0,0.0,2022,07,2022-02-14,7813.0
2022_07,42,12,1021,700.0,-5.8,-1.1,-10.4,44.4,0.0,0.0,2,0.0,0.0,2022,07,2022-02-14,5857.0
2022_07,42,12,1031,5.0,-4.9,0.7,-11.1,51.8,0.0,0.0,1,0.0,0.0,2022,07,2022-02-14,5000.0
2022_07,42,12,1033,100.0,2.9,9.4,-2.2,64.1,0.7,0.0,1,0.0,0.0,2022,07,2022-02-14,6500.0
2022_07,42,12,1034,4437.0,-3.985714285714285,9.5,-10.7,60.43571428571429,4.1,0.0,14,0.0,0.0,2022,07,2022-02-14,6078.0
2022_07,42,12,1036,1000.0,-4.05,0.5,-9.0,50.2,0.0,0.0,2,0.0,0.0,2022,07,2022-02-14,7000.0
2022_07,42,12,1047,100.0,-1.9,2.9,-7.5,45.4,0.0,0.0,1,0.0,0.0,2022,07,2022-02-14,5250.0
2022_07,42,12,1087,1280.0,0.5499999999999999,13.3,-7.3,61.45,1.0,0.0,8,0.0,0.0,2022,07,2022-02-14,6238.0
2022_07,42,12,1093,2750.0,0.0583333333333333,11.0,-5.3,63.06666666666666,3.3,0.0,12,0.0,0.0,2022,07,2022-02-14,6065.0
2022_07,42,12,1100,1450.0,0.7600000000000001,12.9,-7.3,55.6,0.0,0.0,5,0.0,0.0,2022,07,2022-02-14,5803.0
2022_07,42,12,1116,1000.0,-2.4,3.3,-7.5,37.6,0.0,0.0,1,0.0,0.0,2022,07,2022-02-14,7000.0
2022_07,42,12,1117,272.0,-2.5,2.9,-6.0,37.3,0.0,0.0,1,0.0,0.0,2022,07,2022-02-14,6962.0
2022_07,42,12,1119,80.0,0.0,9.0,-9.1,40.4,0.0,0.0,1,0.0,0.0,2022,07,2022-02-14,5000.0
2022_07,42,12,1120,1700.0,-1.5,3.1,-4.5,39.6,0.0,0.0,2,0.0,0.0,2022,07,2022-02-14,5882.0
2022_07,42,12,1121,5440.0,-0.0399999999999999,14.1,-9.1,37.37,0.0,0.0,10,0.0,0.0,2022,07,2022-02-14,6058.0
2022_07,42,12,1138,4720.0,-0.5399999999999999,6.6,-8.4,44.62,0.0,0.0,5,0.0,0.0,2022,07,2022-02-14,5982.0
2022_07,42,12,1142,6280.0,1.2500000000000002,12.9,-5.6,48.55,0.0,0.0,2,0.0,0.0,2022,07,2022-02-14,6939.0
2022_07,42,12,1144,460.0,0.0,4.3,-4.3,43.0,0.0,0.0,1,0.0,0.0,2022,07,2022-02-14,4300.0
2022_07,42,12,1156,9100.0,0.18,12.3,-12.9,52.66,0.0,0.0,5,0.0,0.0,2022,07,2022-02-14,6703.0
2022_07,42,12,1157,6500.0,-0.2333333333333334,12.8,-12.6,48.75,0.0,0.0,6,0.0,0.0,2022,07,2022-02-14,5254.0
2022_07,42,13,1000,1400.0,-1.2,5.7,-8.0,40.4,0.0,0.0,1,0.0,0.0,2022,07,2022-02-14,3343.0
2022_07,42,13,1020,1000.0,-2.7,7.4,-13.0,49.8,0.0,0.0,1,0.0,0.0,2022,07,2022-02-14,1700.0
2022_07,42,13,1021,460.0,-5.8,-1.1,-10.4,44.4,0.0,0.0,1,0.0,0.0,2022,07,2022-02-14,2200.0
2022_07,42,13,1034,5257.0,-3.276923076923077,9.5,-10.7,62.107692307692304,5.8,0.0,13,0.0,0.0,2022,07,2022-02-14,3008.0
2022_07,42,13,1047,440.0,-4.283333333333334,6.4,-9.7,51.01666666666667,1.0,0.0,6,0.0,0.0,2022,07,2022-02-14,3659.0
2022_07,42,13,1049,160.0,-6.8,4.5,-14.5,54.425,0.0,0.0,4,0.0,0.0,2022,07,2022-02-14,3500.0
2022_07,42,13,1070,4520.0,-3.1666666666666665,8.1,-9.6,58.9,1.7,0.0,3,0.0,0.0,2022,07,2022-02-14,3002.0
2022_07,42,13,1071,1000.0,-4.7,-1.3,-7.7,58.0,0.0,0.0,1,0.0,0.0,2022,07,2022-02-14,2500.0
2022_07,42,13,1079,260.0,-3.9,0.4,-7.8,56.5,0.0,0.0,1,0.0,0.0,2022,07,2022-02-14,1633.0
2022_07,42,13,1083,100.0,-5.7,-1.2,-10.7,62.6,0.0,0.0,1,0.0,0.0,2022,07,2022-02-14,2800.0
2022_07,42,13,1087,400.0,4.433333333333333,13.3,-7.3,60.03333333333333,0.0,0.0,3,0.0,0.0,2022,07,2022-02-14,3250.0
2022_07,42,13,1093,500.0,-1.55,2.5,-5.0,60.6,0.7999999999999999,0.0,2,0.0,0.0,2022,07,2022-02-14,2880.0
2022_07,42,13,1110,300.0,-1.7333333333333334,6.8,-9.0,70.16666666666667,4.6,0.0,3,0.0,0.0,2022,07,2022-02-14,3250.0
2022_07,42,13,1117,89.0,-2.5,2.9,-6.0,37.3,0.0,0.0,1,0.0,0.0,2022,07,2022-02-14,3000.0
2022_07,42,13,1121,8680.0,0.7555555555555555,14.1,-9.1,37.71111111111111,0.0,0.0,9,0.0,0.0,2022,07,2022-02-14,3187.0
2022_07,42,13,1131,1000.0,-2.2,2.5,-7.7,39.3,0.0,0.0,1,0.0,0.0,2022,07,2022-02-14,3132.0
2022_07,42,13,1138,4820.0,-1.375,8.1,-9.3,42.35,0.0,0.0,4,0.0,0.0,2022,07,2022-02-14,1984.0
2022_07,42,13,1156,3840.0,-2.2,12.3,-14.7,49.0,0.0,0.0,5,0.0,0.0,2022,07,2022-02-14,3215.0
2022_07,42,13,1157,12160.0,-0.5142857142857143,12.8,-12.6,49.285714285714285,0.0,0.0,7,0.0,0.0,2022,07,2022-02-14,2591.0
2022_07,42,20,2000,800.0,,,,,0.0,0.0,2,0.0,0.0,2022,07,2022-02-14,3350.0
2022_07,43,11,1000,2980.0,-5.45,-0.5,-10.7,49.8,0.0,0.0,2,0.0,0.0,2022,07,2022-02-14,8065.0
2022_07,43,11,1011,1500.0,2.6,9.5,-3.7,67.4,0.3,0.0,1,0.0,0.0,2022,07,2022-02-14,10250.0
2022_07,43,11,1021,1180.0,-3.1,0.0,-6.5,58.8,0.0,0.0,4,0.0,0.0,2022,07,2022-02-14,8453.0
2022_07,43,11,1034,5900.0,-2.658823529411765,9.5,-10.7,64.68235294117646,22.5,0.0,34,0.0,0.0,2022,07,2022-02-14,8123.0
2022_07,43,11,1047,2970.0,-2.879166666666667,6.4,-9.7,55.91666666666666,8.0,0.0,24,0.0,0.0,2022,07,2022-02-14,8395.0
2022_07,43,11,1049,40.0,-4.3,4.5,-14.2,52.4,0.0,0.0,1,0.0,0.0,2022,07,2022-02-14,8500.0
2022_07,43,11,1051,60.0,-1.9,6.4,-7.5,58.1,1.0,0.0,3,0.0,0.0,2022,07,2022-02-14,8000.0
2022_07,43,11,1070,860.0,-3.38,8.1,-10.7,51.74,1.7,0.0,5,0.0,0.0,2022,07,2022-02-14,8227.0
2022_07,43,11,1086,400.0,0.7000000000000001,12.2,-9.2,61.93333333333334,0.3,0.0,3,0.0,0.0,2022,07,2022-02-14,7625.0
2022_07,43,11,1087,600.0,1.48,13.3,-5.7,62.0,0.5,0.0,5,0.0,0.0,2022,07,2022-02-14,8000.0
2022_07,43,11,1092,120.0,-1.15,2.5,-3.9,67.14999999999999,2.4,0.0,6,0.0,0.0,2022,07,2022-02-14,8567.0
2022_07,43,11,1093,3630.0,-0.3294117647058823,11.0,-5.3,60.98823529411764,5.4,0.0,17,0.0,0.0,2022,07,2022-02-14,7771.0
2022_07,43,11,1094,670.0,-0.8999999999999999,8.5,-10.5,60.575,0.2,0.0,4,0.0,0.0,2022,07,2022-02-14,11648.0
2022_07,43,11,1100,200.0,-1.9,1.1,-3.5,62.1,0.0,0.0,1,0.0,0.0,2022,07,2022-02-14,7700.0
2022_07,43,11,1110,30.0,-3.2,2.1,-8.3,65.73333333333333,0.5,0.0,3,0.0,0.0,2022,07,2022-02-14,8317.0
2022_07,43,11,1112,500.0,-3.2,6.3,-10.3,65.26666666666667,0.3,0.0,3,0.0,0.0,2022,07,2022-02-14,8128.0
2022_07,43,11,1121,200.0,4.0,14.1,-9.1,46.5,0.0,0.0,2,0.0,0.0,2022,07,2022-02-14,8250.0
2022_07,43,11,1131,1000.0,1.6,7.6,-4.6,48.3,0.0,0.0,1,0.0,0.0,2022,07,2022-02-14,7500.0
2022_07,43,11,1136,9350.0,4.722222222222222,13.7,0.2,67.08888888888889,15.6,0.0,27,0.0,0.0,2022,07,2022-02-14,8057.0
2022_07,43,11,1170,2720.0,5.840000000000001,13.7,0.2,68.74,7.800000000000001,0.0,15,0.0,0.0,2022,07,2022-02-14,8153.0
2022_07,43,12,1021,120.0,-3.1,0.0,-6.5,58.8,0.0,0.0,1,0.0,0.0,2022,07,2022-02-14,4250.0
2022_07,43,12,1034,900.0,-1.52,9.5,-4.9,70.53999999999999,5.2,0.0,5,0.0,0.0,2022,07,2022-02-14,5094.0
2022_07,43,12,1086,260.0,-3.8,-0.8,-8.0,66.95,0.7,0.0,2,0.0,0.0,2022,07,2022-02-14,5731.0
2022_07,43,12,1087,80.0,4.433333333333333,13.3,-7.3,60.03333333333333,0.0,0.0,3,0.0,0.0,2022,07,2022-02-14,7000.0
2022_07,43,12,1092,30.0,0.0,2.5,-2.2,60.8,0.1,0.0,1,0.0,0.0,2022,07,2022-02-14,3900.0
2022_07,43,12,1093,3181.0,0.07,11.0,-5.3,63.52,3.1,0.0,10,0.0,0.0,2022,07,2022-02-14,6379.0
2022_07,43,12,1108,950.0,3.9,10.6,-1.4,68.9,0.0,0.0,2,0.0,0.0,2022,07,2022-02-14,5316.0
2022_07,43,12,1112,390.0,-1.75,6.3,-10.3,66.0,0.3,0.0,2,0.0,0.0,2022,07,2022-02-14,6874.0
2022_07,43,12,1135,420.0,1.9666666666666663,12.1,-7.8,46.4,3.6,0.0,6,0.0,0.0,2022,07,2022-02-14,6262.0
2022_07,43,13,1034,2600.0,-2.2333333333333334,9.5,-9.3,68.01666666666667,5.2,0.0,6,0.0,0.0,2022,07,2022-02-14,3287.0
2022_07,43,13,1047,320.0,-2.3000000000000003,6.4,-9.7,52.63333333333333,1.0,0.0,3,0.0,0.0,2022,07,2022-02-14,3172.0
2022_07,43,13,1070,440.0,-6.2,-0.5,-10.7,41.6,0.0,0.0,1,0.0,0.0,2022,07,2022-02-14,3250.0
2022_07,43,13,1079,450.0,-3.1,-0.8,-4.5,83.0,2.2,0.0,2,0.0,0.0,2022,07,2022-02-14,1649.0
2022_07,43,13,1093,500.0,-1.55,2.5,-5.0,60.6,0.7999999999999999,0.0,2,0.0,0.0,2022,07,2022-02-14,3300.0
2022_07,43,13,1110,20.0,4.4,12.0,-2.2,67.8,0.1,0.0,1,0.0,0.0,2022,07,2022-02-14,3250.0
2022_07,43,13,1135,420.0,1.9666666666666663,12.1,-7.8,46.4,1.8,0.0,3,0.0,0.0,2022,07,2022-02-14,3500.0
2022_07,43,13,1136,2600.0,5.414285714285714,13.7,0.2,67.6,5.2,0.0,7,0.0,0.0,2022,07,2022-02-14,3192.0
2022_07,43,13,1137,600.0,2.0,5.4,0.1,58.0,0.0,0.0,1,0.0,0.0,2022,07,2022-02-14,3000.0
2022_07,43,20,2000,210.0,,,,,0.0,0.0,3,0.0,0.0,2022,07,2022-02-14,4424.0
2022_07,98,20,2000,2028.0,,,,,0.0,0.0,4,0.0,0.0,2022,07,2022-02-14,1643.0
2022_07,99,11,1000,71.9,-4.76875,8.1,-10.7,53.53125,5.1,0.0,16,0.0,0.0,2022,07,2022-02-14,10257.0
2022_07,99,11,1121,15.0,8.0,14.1,2.5,52.6,0.0,0.0,1,0.0,0.0,2022,07,2022-02-14,7800.0
2022_07,99,11,1138,622.0,-1.6,6.6,-5.8,45.5,0.0,0.0,6,0.0,0.0,2022,07,2022-02-14,8498.0
2022_07,99,11,1141,25.0,-0.3,12.9,-10.6,44.56,0.0,0.0,5,0.0,0.0,2022,07,2022-02-14,10450.0
2022_07,99,11,1157,7.5,0.1,5.1,-5.0,46.6,0.0,0.0,1,0.0,0.0,2022,07,2022-02-14,10400.0
2022_07,99,12,1000,31.0,0.7,8.1,-7.7,65.725,5.1,0.0,4,0.0,0.0,2022,07,2022-02-14,5945.0
2022_07,99,12,1138,400.0,-1.6,6.6,-5.8,45.5,0.0,0.0,2,0.0,0.0,2022,07,2022-02-14,5695.0
2022_07,99,12,1141,300.0,0.4285714285714285,12.9,-10.0,45.92857142857143,0.0,0.0,7,0.0,0.0,2022,07,2022-02-14,5087.0
2022_07,99,12,1157,60.0,0.1,5.1,-5.0,46.6,0.0,0.0,2,0.0,0.0,2022,07,2022-02-14,5000.0
2022_07,99,13,1000,184.0,-2.62,8.1,-9.6,55.29,5.1,0.0,10,0.0,0.0,2022,07,2022-02-14,2838.0
2022_07,99,13,1100,20.0,5.9,12.9,-0.9,63.0,0.0,0.0,1,0.0,0.0,2022,07,2022-02-14,2500.0
2022_07,99,13,1102,50.0,4.2,11.7,-0.7,60.3,0.0,0.0,1,0.0,0.0,2022,07,2022-02-14,3600.0
2022_07,99,13,1120,10.0,-1.5,3.1,-4.5,39.6,0.0,0.0,1,0.0,0.0,2022,07,2022-02-14,750.0
2022_07,99,13,1121,170.0,8.0,14.1,2.5,52.6,0.0,0.0,1,0.0,0.0,2022,07,2022-02-14,2429.0
2022_07,99,13,1123,22.0,-0.8,9.4,-10.9,41.6,0.0,0.0,1,0.0,0.0,2022,07,2022-02-14,2500.0
2022_07,99,13,1136,910.0,4.416666666666667,13.7,0.2,65.60000000000001,2.6,0.0,6,0.0,0.0,2022,07,2022-02-14,2514.0
2022_07,99,13,1157,200.0,-3.8,0.8,-6.3,43.1,0.0,0.0,1,0.0,0.0,2022,07,2022-02-14,780.0
2022_07,99,13,1170,80.0,3.9,7.5,1.9,62.6,0.0,0.0,1,0.0,0.0,2022,07,2022-02-14,3525.0
2022_07,99,20,2000,650.0,,,,,0.0,0.0,3,0.0,0.0,2022,07,2022-02-14,4377.0
2022_08,1,12,1000,20.0,-3.0,3.6,-8.1,56.3,0.1,0.0,1,0.0,10.0,2022,08,2022-02-21,4935.0
2022_08,1,12,1168,200.0,1.9,8.8,-4.9,32.5,0.0,0.0,1,0.0,10.0,2022,08,2022-02-21,5500.0
2022_08,1,13,1000,12.0,-3.0,3.6,-8.1,56.3,0.1,0.0,1,0.0,10.0,2022,08,2022-02-21,1575.0
2022_08,1,13,1030,360.0,-1.48,8.4,-10.8,70.26,0.0,0.0,10,0.0,100.0,2022,08,2022-02-21,1003.0
2022_08,2,13,1000,20.0,-3.0,3.6,-8.1,56.3,0.1,0.0,1,0.0,10.0,2022,08,2022-02-21,3412.0
2022_08,3,12,1144,49.0,-0.45,6.8,-7.2,34.45,0.0,0.0,4,0.0,40.0,2022,08,2022-02-21,4591.0
2022_08,5,11,1000,2.5,3.0,8.4,-3.6,77.5,0.0,0.0,2,0.0,20.0,2022,08,2022-02-21,8800.0
2022_08,5,12,1000,57.5,-3.94,3.7,-10.0,46.37,0.1,0.0,10,0.0,100.0,2022,08,2022-02-21,5665.0
2022_08,5,12,1007,8.8,-4.8,-1.3,-10.1,33.1,0.0,0.0,1,0.0,10.0,2022,08,2022-02-21,4091.0
2022_08,5,12,1021,25.0,-2.3,4.8,-10.2,45.6,0.0,0.0,1,0.0,10.0,2022,08,2022-02-21,6000.0
2022_08,5,12,1029,110.0,2.6,9.6,-5.3,79.4,0.0,0.0,1,0.0,10.0,2022,08,2022-02-21,4200.0
2022_08,5,12,1070,20.0,3.0,8.4,-3.6,77.5,0.0,0.0,1,0.0,10.0,2022,08,2022-02-21,6500.0
2022_08,5,12,1093,28.0,-2.1,0.2,-4.3,52.4,0.0,0.0,1,0.0,10.0,2022,08,2022-02-21,5500.0
2022_08,5,12,1100,284.0,0.9,7.5,-7.6,57.79999999999999,0.0,0.0,3,0.0,30.0,2022,08,2022-02-21,4176.0
2022_08,5,12,1102,72.0,0.0333333333333333,10.4,-7.4,58.23333333333333,0.0,0.0,3,0.0,30.0,2022,08,2022-02-21,4778.0
2022_08,5,12,1116,1079.5,1.225,11.7,-4.7,37.1125,0.0,0.0,16,0.0,160.0,2022,08,2022-02-21,4948.0
2022_08,5,12,1117,18.0,0.7,6.5,-5.6,37.4,0.0,0.0,1,0.0,10.0,2022,08,2022-02-21,4444.0
2022_08,5,12,1119,104.0,0.94,8.9,-8.4,30.2,0.0,0.0,5,0.0,50.0,2022,08,2022-02-21,4606.0
2022_08,5,12,1120,31.0,1.7,8.8,-4.9,32.9,0.0,0.0,2,0.0,20.0,2022,08,2022-02-21,4568.0
2022_08,5,12,1121,17.5,-0.5,4.7,-4.4,25.4,0.0,0.0,1,0.0,10.0,2022,08,2022-02-21,6000.0
2022_08,5,12,1123,165.0,0.9666666666666668,13.8,-8.6,31.03333333333333,0.0,0.0,3,0.0,30.0,2022,08,2022-02-21,4245.0
2022_08,5,12,1124,7.0,-0.7,5.1,-4.2,28.1,0.0,0.0,1,0.0,10.0,2022,08,2022-02-21,4500.0
2022_08,5,12,1130,152.0,1.2222222222222223,11.9,-6.0,40.66666666666666,0.0,0.0,9,0.0,90.0,2022,08,2022-02-21,4792.0
2022_08,5,12,1131,895.0,1.723076923076923,11.7,-7.7,42.79230769230769,0.0,0.0,13,0.0,130.0,2022,08,2022-02-21,4582.0
2022_08,5,12,1135,200.0,2.5,11.6,-4.9,29.6,0.0,0.0,5,0.0,50.0,2022,08,2022-02-21,4952.0
2022_08,5,12,1136,430.0,3.6,11.7,0.5,59.03333333333333,0.0,0.0,6,0.0,60.0,2022,08,2022-02-21,4977.0
2022_08,5,12,1137,100.0,4.6,8.3,1.2,67.4,0.0,0.0,1,0.0,10.0,2022,08,2022-02-21,4210.0
2022_08,5,12,1138,80.0,1.35,11.7,-6.3,36.95,0.0,0.0,2,0.0,20.0,2022,08,2022-02-21,4650.0
2022_08,5,12,1168,18.0,1.9,8.2,-5.1,37.6,0.0,0.0,1,0.0,10.0,2022,08,2022-02-21,6444.0
2022_08,5,13,1000,638.0,-2.4884615384615385,8.4,-10.0,54.27307692307692,0.8,0.0,26,0.0,260.0,2022,08,2022-02-21,3260.0
2022_08,5,13,1007,61.7,-3.0666666666666664,6.4,-10.1,30.666666666666668,0.0,0.0,3,0.0,30.0,2022,08,2022-02-21,3335.0
2022_08,5,13,1021,60.0,-1.3,10.3,-10.1,51.3,0.0,0.0,3,0.0,30.0,2022,08,2022-02-21,3167.0
2022_08,5,13,1066,40.0,-3.1,4.6,-11.6,49.1,0.0,0.0,2,0.0,20.0,2022,08,2022-02-21,3191.0
2022_08,5,13,1070,10.0,-3.0,3.6,-8.1,56.3,0.1,0.0,1,0.0,10.0,2022,08,2022-02-21,3500.0
2022_08,5,13,1071,18.0,-2.3666666666666667,8.4,-10.0,53.1,0.0,0.0,3,0.0,30.0,2022,08,2022-02-21,3167.0
2022_08,5,13,1078,16.0,1.4,9.1,-7.2,74.9,0.0,0.0,1,0.0,10.0,2022,08,2022-02-21,3946.0
2022_08,5,13,1079,98.0,0.3333333333333333,7.6,-4.8,53.7,0.0,0.0,3,0.0,30.0,2022,08,2022-02-21,3095.0
2022_08,5,13,1085,2890.0,0.6,11.4,-4.9,54.7,0.0,0.0,8,0.0,80.0,2022,08,2022-02-21,2353.0
2022_08,5,13,1094,18.0,-0.7,3.4,-3.5,56.3,0.0,0.0,1,0.0,10.0,2022,08,2022-02-21,3333.0
2022_08,5,13,1099,180.0,-0.6,4.5,-3.7,40.9,0.0,0.0,2,0.0,20.0,2022,08,2022-02-21,2778.0
2022_08,5,13,1100,229.0,0.96,11.2,-3.9,46.88,0.0,0.0,5,0.0,50.0,2022,08,2022-02-21,3414.0
2022_08,5,13,1102,30.0,-0.2,5.7,-6.1,62.3,0.1,0.0,1,0.0,10.0,2022,08,2022-02-21,3800.0
2022_08,5,13,1116,920.0,2.0307692307692307,11.7,-4.7,36.823076923076925,0.0,0.0,13,0.0,130.0,2022,08,2022-02-21,2760.0
2022_08,5,13,1119,110.0,1.075,8.9,-8.4,28.625,0.0,0.0,4,0.0,40.0,2022,08,2022-02-21,3141.0
2022_08,5,13,1120,64.0,1.4142857142857144,8.2,-5.1,34.25714285714285,0.0,0.0,7,0.0,70.0,2022,08,2022-02-21,2755.0
2022_08,5,13,1121,30.0,1.3,8.9,-8.4,26.0,0.0,0.0,1,0.0,10.0,2022,08,2022-02-21,2000.0
2022_08,5,13,1122,1564.0,0.15,8.5,-10.0,27.975,0.0,0.0,4,0.0,40.0,2022,08,2022-02-21,1781.0
2022_08,5,13,1123,150.0,-0.5,9.6,-11.1,31.4,0.0,0.0,2,0.0,20.0,2022,08,2022-02-21,2433.0
2022_08,5,13,1124,100.0,2.4,12.4,-7.0,47.8,0.0,0.0,1,0.0,10.0,2022,08,2022-02-21,1500.0
2022_08,5,13,1131,60.0,-0.2,4.5,-3.1,40.5,0.0,0.0,1,0.0,10.0,2022,08,2022-02-21,3500.0
2022_08,5,13,1135,80.0,1.34,11.6,-6.6,27.54,0.0,0.0,5,0.0,50.0,2022,08,2022-02-21,3370.0
2022_08,5,13,1136,16514.0,4.277304964539007,11.7,0.5,58.1241134751773,0.0,0.0,141,0.0,1410.0,2022,08,2022-02-21,2875.0
2022_08,5,13,1137,1980.0,5.1850000000000005,11.1,0.6,60.505,0.0,0.0,20,0.0,200.0,2022,08,2022-02-21,2991.0
2022_08,5,13,1138,52.0,2.3,11.7,-3.3,40.2,0.0,0.0,2,0.0,20.0,2022,08,2022-02-21,2446.0
2022_08,5,13,1144,12.0,2.5500000000000003,11.4,-6.2,43.95,0.0,0.0,2,0.0,20.0,2022,08,2022-02-21,2800.0
2022_08,5,13,1150,200.0,-2.2,10.1,-12.5,38.81428571428571,0.0,0.0,7,0.0,70.0,2022,08,2022-02-21,3320.0
2022_08,5,13,1156,90.0,-4.1,6.0,-14.6,45.8,0.0,0.0,1,0.0,10.0,2022,08,2022-02-21,2500.0
2022_08,5,13,1168,36.0,5.0,12.6,-1.3,39.6,0.0,0.0,1,0.0,10.0,2022,08,2022-02-21,3233.0
2022_08,5,13,1170,2320.0,4.26,11.7,0.5,58.14,0.0,0.0,10,0.0,100.0,2022,08,2022-02-21,2856.0
2022_08,6,11,1000,10.0,-2.4,3.7,-8.5,52.4,0.0,0.0,1,0.0,10.0,2022,08,2022-02-21,9915.0
2022_08,6,11,1079,155.0,0.3999999999999999,7.6,-4.8,53.7,0.0,0.0,3,0.0,30.0,2022,08,2022-02-21,8122.0
2022_08,6,12,1021,1020.0,-4.7,1.2,-10.1,35.5,0.0,0.0,2,0.0,20.0,2022,08,2022-02-21,5996.0
2022_08,6,12,1026,1100.0,0.7,10.4,-9.1,72.8,0.0,0.0,2,0.0,20.0,2022,08,2022-02-21,6727.0
2022_08,6,12,1079,45.0,3.3,11.4,-3.9,64.4,0.0,0.0,1,0.0,10.0,2022,08,2022-02-21,7271.0
2022_08,6,13,1026,400.0,0.7,10.4,-9.1,72.8,0.0,0.0,1,0.0,10.0,2022,08,2022-02-21,3000.0
2022_08,6,13,1079,5.0,-2.0,2.8,-4.9,43.8,0.0,0.0,1,0.0,10.0,2022,08,2022-02-21,2370.0
2022_08,7,11,1000,88.0,-2.525,8.4,-10.0,53.9,0.1,0.0,4,0.0,40.0,2022,08,2022-02-21,9458.0
2022_08,7,12,1000,16.0,-5.6,-0.6,-10.0,38.5,0.0,0.0,1,0.0,10.0,2022,08,2022-02-21,5233.0
2022_08,7,13,1000,82.0,-4.733333333333333,3.6,-10.0,44.43333333333334,0.1,0.0,3,0.0,30.0,2022,08,2022-02-21,1144.0
2022_08,7,13,1051,32.0,0.25,6.8,-6.5,66.75,0.0,0.0,2,0.0,20.0,2022,08,2022-02-21,3750.0
2022_08,7,13,1085,48.0,-0.9,4.2,-4.9,47.15,0.0,0.0,2,0.0,20.0,2022,08,2022-02-21,1385.0
2022_08,7,20,2000,1088.0,,,,,0.0,0.0,11,0.0,110.0,2022,08,2022-02-21,4233.0
2022_08,10,13,1136,20.0,6.6,11.7,2.9,54.6,0.0,0.0,1,0.0,10.0,2022,08,2022-02-21,3000.0
2022_08,10,13,1144,140.0,0.8333333333333334,11.4,-6.3,39.833333333333336,0.0,0.0,3,0.0,30.0,2022,08,2022-02-21,3114.0
2022_08,10,13,1170,40.0,6.6,11.7,2.9,54.6,0.0,0.0,1,0.0,10.0,2022,08,2022-02-21,2750.0
